requestID,eventTime,eventName,eventSource,sourceIPAddress,awsRegion,userIdentity,userAgent,errorCode,failedLoginAttempts,apiCallFrequency,geoAnomaly,rootAccountUsage,offHoursAccess,mfaDisabled,errorFlag,sensitiveAPICall,label
req-0002ff-6181,2024-01-09T01:58:26Z,GetSecretValue,secretsmanager.amazonaws.com,45.155.205.12,cn-north-1,svc-lambda,curl/7.88.1,,4,77,1,0,1,0,0,1,SUSPICIOUS
req-000351-6706,2024-01-18T00:25:21Z,AttachUserPolicy,iam.amazonaws.com,198.51.100.77,ru-central-1,root,AWS Internal,InvalidClientTokenId,3,80,1,0,1,0,1,1,SUSPICIOUS
req-0000da-4974,2024-01-24T10:07:47Z,GetCallerIdentity,sts.amazonaws.com,172.31.0.10,ca-central-1,admin,Boto3/1.28.0,,3,15,0,0,0,0,0,0,NORMAL
req-000005-4814,2024-01-22T07:14:49Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.1.20,ap-northeast-1,svc-lambda,AWS Internal,,2,2,0,0,0,0,0,0,NORMAL
req-000301-2766,2024-01-30T20:21:53Z,PutBucketPolicy,s3.amazonaws.com,172.16.0.5,ap-south-1,admin,Mozilla/5.0 (unknown),,2,51,0,0,0,0,0,0,SUSPICIOUS
req-000283-8544,2024-01-18T18:44:48Z,DescribeSecurityGroups,ec2.amazonaws.com,34.224.10.5,ca-central-1,iam-readonly,console.aws.amazon.com,,0,7,0,0,0,0,0,0,NORMAL
req-0003a2-6245,2024-01-02T03:34:09Z,DeleteTrail,cloudtrail.amazonaws.com,45.155.205.12,ap-northeast-1,root,Go-http-client/1.1,UnauthorizedOperation,35,38,1,1,1,1,1,1,ATTACK
req-000265-9887,2024-01-02T15:18:27Z,AssumeRole,sts.amazonaws.com,10.0.0.1,eu-west-2,svc-lambda,console.aws.amazon.com,,2,12,0,0,0,0,0,0,NORMAL
req-0002e3-5661,2024-01-28T17:38:14Z,AttachUserPolicy,iam.amazonaws.com,203.0.113.99,cn-north-1,api-user,libwww-perl/6.07,InvalidClientTokenId,2,58,1,0,0,0,1,1,SUSPICIOUS
req-000223-6101,2024-01-10T19:36:15Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,us-east-1,terraform-svc,Terraform/1.5.0,,1,2,0,0,0,0,0,0,NORMAL
req-0002d6-2867,2024-01-02T16:51:04Z,AttachUserPolicy,iam.amazonaws.com,185.220.101.47,sa-east-1,iam-readonly,console.aws.amazon.com,,2,75,1,0,0,0,0,1,SUSPICIOUS
req-0002ac-4446,2024-01-30T08:52:48Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,ca-central-1,svc-billing,Boto3/1.28.0,,1,5,0,0,0,0,0,0,NORMAL
req-000063-3695,2024-01-17T12:32:58Z,DescribeInstances,ec2.amazonaws.com,52.94.228.167,us-west-2,terraform-svc,Boto3/1.28.0,,2,14,0,0,0,0,0,0,NORMAL
req-000325-7244,2024-01-02T16:29:01Z,GetSecretValue,secretsmanager.amazonaws.com,192.168.1.100,us-west-2,john.doe,Go-http-client/1.1,,0,79,0,0,0,0,0,1,SUSPICIOUS
req-0002d8-1687,2024-01-04T03:50:39Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,192.168.1.100,ru-central-1,terraform-svc,aws-cli/2.13.0,UnauthorizedOperation,4,33,1,0,1,0,1,0,SUSPICIOUS
req-00023e-7222,2024-01-10T14:30:47Z,ConsoleLogin,signin.amazonaws.com,192.168.1.100,ap-south-1,devops,AWS Internal,,4,4,0,0,0,0,0,0,NORMAL
req-000197-6379,2024-01-29T08:12:20Z,GetObject,s3.amazonaws.com,54.239.28.85,us-east-1,svc-billing,console.aws.amazon.com,,3,8,0,0,0,0,0,0,NORMAL
req-0001f7-5185,2024-01-19T13:57:42Z,ListBuckets,s3.amazonaws.com,10.0.1.20,us-west-2,svc-lambda,AWS Internal,,4,1,0,0,0,0,0,0,NORMAL
req-000030-4919,2024-01-21T20:17:49Z,GetCallerIdentity,sts.amazonaws.com,172.16.0.5,eu-west-2,iam-readonly,AWS Internal,,4,8,0,0,0,0,0,0,NORMAL
req-000021-7658,2024-01-22T10:15:42Z,DescribeInstances,ec2.amazonaws.com,172.31.0.10,ca-central-1,terraform-svc,console.aws.amazon.com,,0,6,0,0,0,0,0,0,NORMAL
req-00030c-1486,2024-01-07T14:40:37Z,CreateAccessKey,iam.amazonaws.com,10.0.0.1,ca-central-1,root,aws-cli/2.13.0,,2,25,0,0,0,0,0,0,SUSPICIOUS
req-000348-9990,2024-01-05T01:31:50Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,198.51.100.77,ru-central-1,svc-lambda,libwww-perl/6.07,UnauthorizedOperation,0,58,1,0,1,0,1,0,SUSPICIOUS
req-0000c9-7813,2024-01-05T14:29:47Z,ListBuckets,s3.amazonaws.com,172.31.5.22,us-east-1,terraform-svc,Boto3/1.28.0,,4,6,0,0,0,0,0,0,NORMAL
req-000087-3827,2024-01-11T20:45:05Z,DescribeInstances,ec2.amazonaws.com,52.94.228.167,ap-south-1,admin,aws-cli/2.13.0,,4,11,0,0,0,0,0,0,NORMAL
req-00001c-9666,2024-01-27T14:34:45Z,ConsoleLogin,signin.amazonaws.com,54.239.28.85,us-east-1,svc-billing,aws-cli/2.13.0,,2,10,0,0,0,0,0,0,NORMAL
req-000371-7370,2024-01-23T21:08:20Z,AttachUserPolicy,iam.amazonaws.com,192.0.2.45,us-east-1,devops,libwww-perl/6.07,,3,84,1,0,0,0,0,1,SUSPICIOUS
req-0000e7-2260,2024-01-19T10:09:48Z,GetObject,s3.amazonaws.com,34.224.10.5,ca-central-1,svc-billing,aws-cli/2.13.0,,3,15,0,0,0,0,0,0,NORMAL
req-0001ea-9376,2024-01-11T20:01:49Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,us-east-1,john.doe,Boto3/1.28.0,,2,15,0,0,0,0,0,0,NORMAL
req-000305-4153,2024-01-26T21:01:29Z,RunInstances,ec2.amazonaws.com,103.21.244.0,sa-east-1,api-user,python-requests/2.31,,4,62,1,0,0,0,0,0,SUSPICIOUS
req-00017b-8912,2024-01-02T18:35:59Z,GetCallerIdentity,sts.amazonaws.com,34.224.10.5,ca-central-1,admin,Terraform/1.5.0,,3,14,0,0,0,0,0,0,NORMAL
req-000121-2276,2024-01-30T13:46:20Z,ListBuckets,s3.amazonaws.com,172.31.5.22,eu-west-2,svc-billing,console.aws.amazon.com,,2,14,0,0,0,0,0,0,NORMAL
req-0001a3-6410,2024-01-04T20:42:14Z,GetCallerIdentity,sts.amazonaws.com,192.168.1.100,ap-south-1,api-user,aws-cli/2.13.0,,3,13,0,0,0,0,0,0,NORMAL
req-0002a3-1606,2024-01-16T14:35:27Z,GetCallerIdentity,sts.amazonaws.com,172.16.0.5,us-east-1,iam-readonly,aws-cli/2.13.0,,3,11,0,0,0,0,0,0,NORMAL
req-000188-7814,2024-01-06T10:33:04Z,GetCallerIdentity,sts.amazonaws.com,34.224.10.5,us-west-2,svc-billing,Boto3/1.28.0,,4,3,0,0,0,0,0,0,NORMAL
req-000251-9145,2024-01-19T20:04:52Z,ListBuckets,s3.amazonaws.com,172.31.5.22,ap-south-1,api-user,AWS Internal,,0,2,0,0,0,0,0,0,NORMAL
req-0001f3-1396,2024-01-07T12:20:22Z,DescribeInstances,ec2.amazonaws.com,172.31.5.22,us-west-2,devops,aws-cli/2.13.0,,4,11,0,0,0,0,0,0,NORMAL
req-00008b-7937,2024-01-24T20:43:58Z,DescribeInstances,ec2.amazonaws.com,54.239.28.85,us-west-2,svc-lambda,console.aws.amazon.com,,4,2,0,0,0,0,0,0,NORMAL
req-00003f-1166,2024-01-29T11:38:44Z,GetCallerIdentity,sts.amazonaws.com,54.239.28.85,eu-west-2,svc-billing,Terraform/1.5.0,,2,9,0,0,0,0,0,0,NORMAL
req-0001d8-1691,2024-01-22T13:19:59Z,ConsoleLogin,signin.amazonaws.com,10.0.2.45,ap-northeast-1,john.doe,aws-cli/2.13.0,,2,3,0,0,0,0,0,0,NORMAL
req-000288-5544,2024-01-22T09:22:01Z,AssumeRole,sts.amazonaws.com,10.0.2.45,us-east-1,terraform-svc,AWS Internal,,0,3,0,0,0,0,0,0,NORMAL
req-000081-9363,2024-01-08T12:21:49Z,DescribeInstances,ec2.amazonaws.com,34.224.10.5,eu-west-2,svc-billing,Terraform/1.5.0,,1,2,0,0,0,0,0,0,NORMAL
req-0003d1-7722,2024-01-04T03:17:43Z,StopLogging,cloudtrail.amazonaws.com,45.155.205.12,sa-east-1,john.doe,Mozilla/5.0 (unknown),UnauthorizedOperation,38,22,1,0,1,0,1,1,ATTACK
req-000209-1408,2024-01-05T15:25:26Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,ap-northeast-1,terraform-svc,aws-cli/2.13.0,,2,8,0,0,0,0,0,0,NORMAL
req-000347-5814,2024-01-22T15:54:44Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,52.94.228.167,sa-east-1,svc-billing,curl/7.88.1,UnauthorizedOperation,0,69,1,0,0,0,1,0,SUSPICIOUS
req-0003c3-3069,2024-01-23T02:10:59Z,DeleteTrail,cloudtrail.amazonaws.com,192.0.2.45,ca-central-1,john.doe,python-requests/2.31,AccessDenied,13,94,1,0,1,0,1,1,ATTACK
req-000041-6419,2024-01-18T14:33:22Z,ConsoleLogin,signin.amazonaws.com,192.168.1.100,us-east-1,api-user,console.aws.amazon.com,,3,12,0,0,0,0,0,0,NORMAL
req-00032d-2668,2024-01-14T06:19:49Z,PutBucketPolicy,s3.amazonaws.com,52.94.228.167,us-west-2,admin,Mozilla/5.0 (unknown),AccessDenied,4,83,0,0,0,0,1,0,SUSPICIOUS
req-00000f-9645,2024-01-22T09:30:35Z,ConsoleLogin,signin.amazonaws.com,52.94.228.167,us-west-2,iam-readonly,aws-cli/2.13.0,,1,5,0,0,0,0,0,0,NORMAL
req-00009d-9507,2024-01-06T12:31:44Z,DescribeSecurityGroups,ec2.amazonaws.com,52.94.228.167,eu-west-2,terraform-svc,Terraform/1.5.0,,3,6,0,0,0,0,0,0,NORMAL
req-000029-5930,2024-01-22T13:47:57Z,DescribeInstances,ec2.amazonaws.com,10.0.1.20,us-east-1,svc-lambda,Terraform/1.5.0,,1,10,0,0,0,0,0,0,NORMAL
req-0001ed-2285,2024-01-02T11:46:51Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.1.20,ca-central-1,api-user,Terraform/1.5.0,,4,7,0,0,0,0,0,0,NORMAL
req-00017c-6273,2024-01-05T20:06:24Z,GetObject,s3.amazonaws.com,10.0.2.45,us-west-2,john.doe,AWS Internal,,4,10,0,0,0,0,0,0,NORMAL
req-0000bc-4684,2024-01-07T14:15:17Z,AssumeRole,sts.amazonaws.com,172.31.0.10,us-west-2,svc-billing,console.aws.amazon.com,,4,5,0,0,0,0,0,0,NORMAL
req-0002fc-3875,2024-01-07T17:42:47Z,GetSecretValue,secretsmanager.amazonaws.com,203.0.113.99,ru-central-1,devops,python-requests/2.31,,4,97,1,0,0,0,0,1,SUSPICIOUS
req-0000d9-4555,2024-01-03T20:12:51Z,AssumeRole,sts.amazonaws.com,172.16.0.5,us-west-2,api-user,Boto3/1.28.0,,4,12,0,0,0,0,0,0,NORMAL
req-000318-9399,2024-01-27T12:37:48Z,AttachUserPolicy,iam.amazonaws.com,10.0.0.1,ru-central-1,svc-billing,AWS Internal,UnauthorizedOperation,0,80,1,0,0,0,1,1,SUSPICIOUS
req-000035-8022,2024-01-19T16:42:01Z,DescribeSecurityGroups,ec2.amazonaws.com,172.31.5.22,ap-northeast-1,terraform-svc,AWS Internal,,0,11,0,0,0,0,0,0,NORMAL
req-00036f-8110,2024-01-27T21:28:10Z,PutBucketPolicy,s3.amazonaws.com,185.220.101.47,cn-north-1,terraform-svc,libwww-perl/6.07,,1,65,1,0,0,0,0,0,SUSPICIOUS
req-000152-8605,2024-01-23T12:12:17Z,ConsoleLogin,signin.amazonaws.com,172.31.0.10,us-east-1,devops,AWS Internal,,2,14,0,0,0,0,0,0,NORMAL
req-0002ed-2970,2024-01-07T16:48:30Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,172.16.0.5,cn-north-1,terraform-svc,libwww-perl/6.07,UnauthorizedOperation,4,22,1,0,0,0,1,0,SUSPICIOUS
req-0002d0-1606,2024-01-19T23:38:46Z,GetSecretValue,secretsmanager.amazonaws.com,10.0.0.1,sa-east-1,iam-readonly,Mozilla/5.0 (unknown),InvalidClientTokenId,4,57,1,0,1,0,1,1,SUSPICIOUS
req-0002d5-1770,2024-01-16T13:19:15Z,CreateAccessKey,iam.amazonaws.com,172.16.0.5,eu-west-2,devops,curl/7.88.1,,1,91,0,0,0,0,0,0,SUSPICIOUS
req-000128-6345,2024-01-28T11:20:59Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,ca-central-1,john.doe,Terraform/1.5.0,,3,12,0,0,0,0,0,0,NORMAL
req-0002be-8499,2024-01-02T15:28:22Z,GetSecretValue,secretsmanager.amazonaws.com,52.94.228.167,ap-northeast-1,svc-billing,aws-cli/2.13.0,AccessDenied,4,82,0,0,0,0,1,1,SUSPICIOUS
req-0000fc-4232,2024-01-21T09:42:27Z,DescribeInstances,ec2.amazonaws.com,52.94.228.167,us-west-2,svc-lambda,Terraform/1.5.0,,3,1,0,0,0,0,0,0,NORMAL
req-0002d7-9444,2024-01-25T01:56:35Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,192.168.1.100,ap-northeast-1,svc-billing,console.aws.amazon.com,,2,39,0,0,1,0,0,0,SUSPICIOUS
req-0001ce-9576,2024-01-21T14:47:40Z,ListBuckets,s3.amazonaws.com,172.16.0.5,ap-northeast-1,api-user,AWS Internal,,4,7,0,0,0,0,0,0,NORMAL
req-0001c8-2168,2024-01-21T13:39:36Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,ap-northeast-1,terraform-svc,AWS Internal,,3,14,0,0,0,0,0,0,NORMAL
req-0003e5-6703,2024-01-09T23:08:44Z,StopLogging,cloudtrail.amazonaws.com,91.108.4.1,sa-east-1,john.doe,Go-http-client/1.1,UnauthorizedOperation,25,95,1,0,1,1,1,1,ATTACK
req-000330-2300,2024-01-24T07:27:48Z,RunInstances,ec2.amazonaws.com,198.51.100.77,ap-south-1,root,aws-cli/2.13.0,UnauthorizedOperation,1,99,1,0,0,0,1,0,SUSPICIOUS
req-00035f-2156,2024-01-14T21:44:09Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,34.224.10.5,eu-west-2,terraform-svc,Mozilla/5.0 (unknown),,4,46,0,0,0,0,0,0,SUSPICIOUS
req-00010e-3035,2024-01-21T08:50:53Z,ListBuckets,s3.amazonaws.com,52.94.228.167,us-west-2,admin,Boto3/1.28.0,,3,1,0,0,0,0,0,0,NORMAL
req-0000ca-2341,2024-01-08T19:43:48Z,AssumeRole,sts.amazonaws.com,172.31.5.22,us-west-2,iam-readonly,console.aws.amazon.com,,4,14,0,0,0,0,0,0,NORMAL
req-0000a2-2858,2024-01-12T15:25:20Z,AssumeRole,sts.amazonaws.com,172.31.5.22,us-west-2,api-user,Boto3/1.28.0,,2,4,0,0,0,0,0,0,NORMAL
req-00022c-7208,2024-01-13T11:04:38Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,ap-south-1,devops,Boto3/1.28.0,,0,11,0,0,0,0,0,0,NORMAL
req-0002da-5698,2024-01-08T00:53:51Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,185.220.101.47,ru-central-1,svc-billing,Terraform/1.5.0,,3,63,1,0,1,0,0,0,SUSPICIOUS
req-000192-3360,2024-01-26T19:54:34Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.0.1,us-east-1,svc-lambda,aws-cli/2.13.0,,2,11,0,0,0,0,0,0,NORMAL
req-0002bf-4479,2024-01-27T05:10:47Z,RunInstances,ec2.amazonaws.com,203.0.113.99,us-east-1,iam-readonly,libwww-perl/6.07,,4,54,1,0,0,0,0,0,SUSPICIOUS
req-0001dd-9892,2024-01-16T07:45:28Z,AssumeRole,sts.amazonaws.com,10.0.0.1,us-west-2,svc-billing,Boto3/1.28.0,,4,5,0,0,0,0,0,0,NORMAL
req-000336-7925,2024-01-13T11:24:10Z,PutBucketPolicy,s3.amazonaws.com,45.155.205.12,ap-northeast-1,devops,libwww-perl/6.07,InvalidClientTokenId,3,76,1,0,0,0,1,0,SUSPICIOUS
req-000304-1173,2024-01-04T12:39:48Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,103.21.244.0,ap-south-1,iam-readonly,Boto3/1.28.0,,3,49,1,0,0,0,0,0,SUSPICIOUS
req-00006a-7018,2024-01-08T14:54:23Z,ListBuckets,s3.amazonaws.com,172.31.5.22,us-west-2,john.doe,Boto3/1.28.0,,0,11,0,0,0,0,0,0,NORMAL
req-000236-2281,2024-01-25T20:49:17Z,ConsoleLogin,signin.amazonaws.com,52.94.228.167,ap-south-1,svc-lambda,console.aws.amazon.com,,3,9,0,0,0,0,0,0,NORMAL
req-000186-3131,2024-01-02T13:27:17Z,ConsoleLogin,signin.amazonaws.com,10.0.1.20,us-east-1,api-user,aws-cli/2.13.0,,4,5,0,0,0,0,0,0,NORMAL
req-000002-8359,2024-01-21T18:44:34Z,ConsoleLogin,signin.amazonaws.com,10.0.0.1,ap-northeast-1,api-user,Boto3/1.28.0,,3,4,0,0,0,0,0,0,NORMAL
req-0003aa-2625,2024-01-10T03:54:42Z,DeleteTrail,cloudtrail.amazonaws.com,103.21.244.0,ap-northeast-1,admin,Mozilla/5.0 (unknown),AccessDenied,32,56,1,1,1,1,1,1,ATTACK
req-0003d7-8752,2024-01-24T01:12:27Z,DeleteBucket,s3.amazonaws.com,91.108.4.1,sa-east-1,john.doe,libwww-perl/6.07,UnauthorizedOperation,10,57,1,0,1,0,1,0,ATTACK
req-000232-1257,2024-01-22T20:08:08Z,ConsoleLogin,signin.amazonaws.com,54.239.28.85,ca-central-1,john.doe,AWS Internal,,0,2,0,0,0,0,0,0,NORMAL
req-000051-5719,2024-01-07T07:17:35Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,eu-west-2,devops,console.aws.amazon.com,,1,15,0,0,0,0,0,0,NORMAL
req-0000ce-5703,2024-01-30T07:57:04Z,AssumeRole,sts.amazonaws.com,34.224.10.5,eu-west-2,admin,aws-cli/2.13.0,,3,1,0,0,0,0,0,0,NORMAL
req-000023-1634,2024-01-08T19:17:10Z,AssumeRole,sts.amazonaws.com,54.239.28.85,us-west-2,iam-readonly,AWS Internal,,0,7,0,0,0,0,0,0,NORMAL
req-000308-9308,2024-01-22T18:43:09Z,CreateAccessKey,iam.amazonaws.com,192.168.1.100,ca-central-1,admin,AWS Internal,,0,50,0,0,0,0,0,0,SUSPICIOUS
req-0001fd-6118,2024-01-14T10:15:36Z,ConsoleLogin,signin.amazonaws.com,54.239.28.85,ap-northeast-1,svc-lambda,AWS Internal,,1,7,0,0,0,0,0,0,NORMAL
req-0001ac-1116,2024-01-14T15:16:12Z,ConsoleLogin,signin.amazonaws.com,52.94.228.167,ca-central-1,svc-billing,Boto3/1.28.0,,0,12,0,0,0,0,0,0,NORMAL
req-0001c7-5694,2024-01-15T18:56:05Z,ConsoleLogin,signin.amazonaws.com,10.0.2.45,us-west-2,devops,Boto3/1.28.0,,3,10,0,0,0,0,0,0,NORMAL
req-00016f-7221,2024-01-16T16:51:36Z,AssumeRole,sts.amazonaws.com,10.0.0.1,ap-south-1,devops,AWS Internal,,3,3,0,0,0,0,0,0,NORMAL
req-00005c-3950,2024-01-14T12:09:15Z,AssumeRole,sts.amazonaws.com,172.31.5.22,us-west-2,svc-billing,aws-cli/2.13.0,,4,7,0,0,0,0,0,0,NORMAL
req-000154-4511,2024-01-13T07:03:10Z,DescribeInstances,ec2.amazonaws.com,172.31.0.10,us-west-2,admin,Boto3/1.28.0,,4,13,0,0,0,0,0,0,NORMAL
req-000382-7258,2024-01-09T05:01:34Z,PutBucketPolicy,s3.amazonaws.com,172.16.0.5,ru-central-1,terraform-svc,Go-http-client/1.1,,4,33,1,0,0,0,0,0,SUSPICIOUS
req-000235-7038,2024-01-02T12:02:36Z,DescribeSecurityGroups,ec2.amazonaws.com,192.168.1.100,eu-west-2,api-user,Terraform/1.5.0,,3,12,0,0,0,0,0,0,NORMAL
req-00015a-4111,2024-01-24T13:02:37Z,AssumeRole,sts.amazonaws.com,10.0.1.20,us-east-1,devops,AWS Internal,,4,14,0,0,0,0,0,0,NORMAL
req-000309-8657,2024-01-26T06:04:21Z,CreateAccessKey,iam.amazonaws.com,45.155.205.12,ca-central-1,api-user,aws-cli/2.13.0,InvalidClientTokenId,1,80,1,0,0,0,1,0,SUSPICIOUS
req-0000f2-7437,2024-01-26T16:15:20Z,ConsoleLogin,signin.amazonaws.com,54.239.28.85,us-west-2,svc-lambda,Boto3/1.28.0,,3,5,0,0,0,0,0,0,NORMAL
req-00000e-2290,2024-01-26T20:19:15Z,GetObject,s3.amazonaws.com,34.224.10.5,ap-south-1,svc-billing,Terraform/1.5.0,,0,4,0,0,0,0,0,0,NORMAL
req-00013c-6682,2024-01-05T14:21:47Z,ListBuckets,s3.amazonaws.com,172.31.5.22,us-east-1,api-user,AWS Internal,,0,4,0,0,0,0,0,0,NORMAL
req-000259-8121,2024-01-02T07:41:23Z,AssumeRole,sts.amazonaws.com,172.31.5.22,us-east-1,svc-lambda,Terraform/1.5.0,,2,4,0,0,0,0,0,0,NORMAL
req-000184-4695,2024-01-07T11:39:55Z,GetObject,s3.amazonaws.com,172.31.5.22,ap-northeast-1,admin,Boto3/1.28.0,,3,14,0,0,0,0,0,0,NORMAL
req-000112-5902,2024-01-26T18:06:06Z,GetObject,s3.amazonaws.com,52.94.228.167,ap-south-1,devops,aws-cli/2.13.0,,2,6,0,0,0,0,0,0,NORMAL
req-0000a7-3053,2024-01-14T15:49:26Z,ListBuckets,s3.amazonaws.com,10.0.0.1,ca-central-1,svc-lambda,Boto3/1.28.0,,4,2,0,0,0,0,0,0,NORMAL
req-000349-8125,2024-01-07T07:10:48Z,AttachUserPolicy,iam.amazonaws.com,103.21.244.0,ru-central-1,devops,libwww-perl/6.07,,0,33,1,0,0,0,0,1,SUSPICIOUS
req-0003e1-2758,2024-01-16T23:23:42Z,DeleteTrail,cloudtrail.amazonaws.com,203.0.113.99,cn-north-1,john.doe,Mozilla/5.0 (unknown),,22,70,1,0,1,0,0,1,ATTACK
req-000287-1168,2024-01-30T08:16:02Z,ConsoleLogin,signin.amazonaws.com,172.16.0.5,ap-northeast-1,admin,console.aws.amazon.com,,0,5,0,0,0,0,0,0,NORMAL
req-000333-4007,2024-01-20T07:55:24Z,PutBucketPolicy,s3.amazonaws.com,172.16.0.5,ru-central-1,svc-lambda,libwww-perl/6.07,UnauthorizedOperation,4,61,1,0,0,0,1,0,SUSPICIOUS
req-0001e5-5075,2024-01-18T10:24:12Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.0.1,ap-northeast-1,admin,Boto3/1.28.0,,1,9,0,0,0,0,0,0,NORMAL
req-0003d5-1255,2024-01-06T22:19:31Z,CreateUser,iam.amazonaws.com,198.51.100.77,eu-west-2,admin,Mozilla/5.0 (unknown),UnauthorizedOperation,23,28,1,1,1,1,1,1,ATTACK
req-0001f9-9709,2024-01-17T13:45:06Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.0.1,ap-northeast-1,john.doe,AWS Internal,,2,8,0,0,0,0,0,0,NORMAL
req-000340-4482,2024-01-16T06:11:32Z,RunInstances,ec2.amazonaws.com,91.108.4.1,eu-west-2,svc-lambda,Mozilla/5.0 (unknown),,0,77,1,0,0,0,0,0,SUSPICIOUS
req-0000f4-5139,2024-01-22T13:31:08Z,GetCallerIdentity,sts.amazonaws.com,192.168.1.100,us-west-2,iam-readonly,console.aws.amazon.com,,2,4,0,0,0,0,0,0,NORMAL
req-000237-6119,2024-01-03T17:43:40Z,GetCallerIdentity,sts.amazonaws.com,10.0.1.20,ap-northeast-1,svc-lambda,Boto3/1.28.0,,4,13,0,0,0,0,0,0,NORMAL
req-00036c-8999,2024-01-17T20:52:57Z,RunInstances,ec2.amazonaws.com,34.224.10.5,sa-east-1,terraform-svc,aws-cli/2.13.0,,0,79,1,0,0,0,0,0,SUSPICIOUS
req-000233-7974,2024-01-21T09:51:26Z,ConsoleLogin,signin.amazonaws.com,172.31.0.10,ca-central-1,john.doe,console.aws.amazon.com,,3,15,0,0,0,0,0,0,NORMAL
req-0002af-1853,2024-01-11T18:29:44Z,AssumeRole,sts.amazonaws.com,34.224.10.5,ap-northeast-1,iam-readonly,Boto3/1.28.0,,0,13,0,0,0,0,0,0,NORMAL
req-0000be-5712,2024-01-25T12:51:09Z,DescribeInstances,ec2.amazonaws.com,34.224.10.5,ca-central-1,devops,Terraform/1.5.0,,2,1,0,0,0,0,0,0,NORMAL
req-00030f-7131,2024-01-26T04:12:12Z,AttachUserPolicy,iam.amazonaws.com,192.0.2.45,ru-central-1,root,libwww-perl/6.07,,4,68,1,0,0,0,0,1,SUSPICIOUS
req-0002bc-5321,2024-01-10T13:57:56Z,ConsoleLogin,signin.amazonaws.com,172.16.0.5,ca-central-1,svc-lambda,AWS Internal,,2,10,0,0,0,0,0,0,NORMAL
req-0001dc-8187,2024-01-26T15:41:48Z,ListBuckets,s3.amazonaws.com,10.0.2.45,ap-south-1,john.doe,console.aws.amazon.com,,2,13,0,0,0,0,0,0,NORMAL
req-0002aa-4926,2024-01-24T20:42:51Z,AssumeRole,sts.amazonaws.com,172.31.0.10,ca-central-1,api-user,aws-cli/2.13.0,,0,12,0,0,0,0,0,0,NORMAL
req-0001ff-9732,2024-01-30T16:10:20Z,GetObject,s3.amazonaws.com,52.94.228.167,us-west-2,svc-lambda,AWS Internal,,0,9,0,0,0,0,0,0,NORMAL
req-00003b-9289,2024-01-18T12:27:42Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.1.20,ca-central-1,iam-readonly,aws-cli/2.13.0,,2,2,0,0,0,0,0,0,NORMAL
req-0001db-6824,2024-01-20T17:21:59Z,AssumeRole,sts.amazonaws.com,172.16.0.5,us-east-1,devops,console.aws.amazon.com,,0,1,0,0,0,0,0,0,NORMAL
req-000231-3278,2024-01-14T13:34:13Z,DescribeInstances,ec2.amazonaws.com,10.0.2.45,us-east-1,devops,Boto3/1.28.0,,1,8,0,0,0,0,0,0,NORMAL
req-000359-9501,2024-01-26T17:51:33Z,CreateAccessKey,iam.amazonaws.com,203.0.113.99,cn-north-1,svc-billing,curl/7.88.1,AccessDenied,3,28,1,0,0,0,1,0,SUSPICIOUS
req-0002ec-3028,2024-01-23T05:01:36Z,PutBucketPolicy,s3.amazonaws.com,10.0.0.1,cn-north-1,admin,Mozilla/5.0 (unknown),,2,91,1,0,0,0,0,0,SUSPICIOUS
req-0000fd-9796,2024-01-26T18:50:04Z,GetCallerIdentity,sts.amazonaws.com,52.94.228.167,us-east-1,svc-billing,aws-cli/2.13.0,,4,2,0,0,0,0,0,0,NORMAL
req-000016-7930,2024-01-01T13:24:16Z,ConsoleLogin,signin.amazonaws.com,52.94.228.167,eu-west-2,admin,Boto3/1.28.0,,3,5,0,0,0,0,0,0,NORMAL
req-00013a-3872,2024-01-12T19:14:42Z,ListBuckets,s3.amazonaws.com,172.16.0.5,us-west-2,terraform-svc,AWS Internal,,4,14,0,0,0,0,0,0,NORMAL
req-0001cc-3071,2024-01-08T10:47:18Z,ConsoleLogin,signin.amazonaws.com,10.0.1.20,ca-central-1,devops,aws-cli/2.13.0,,3,11,0,0,0,0,0,0,NORMAL
